row_id,row_id_raw,VideoID,CommentDate,UserName,Comment,clean_comment,label_text,auto_label_raw,auto_label_context,auto_label_calibrated,auto_label,manual_label,final_label,positive_score,negative_score,neutral_score,sentiment_score,confidence,neg_signal,pos_signal,ambiguous_case,cash_response_category,needs_review,priority_score,review_priority_reason,context_rule_reason,calibration_reason,catatan_reviewer,Like,ScrapeDate
R03049,3582,PMuEX5Qbmzo,2024-08-13 17:23:42,@dedeirpan9890,Itu chanel Timothy Ronald lenyap ... Gara gra keras bahas keuangan dan chrypto,Itu chanel Timothy Ronald lenyap ... Gara gra keras bahas keuangan dan chrypto,itu chanel timothy ronald lenyap ... gara gra keras bahas keuangan dan chrypto,Negatif,Negatif,Negatif,Negatif,,Negatif,0,-2,0,-2,1.0,0,0,not_ambiguous,Tidak teridentifikasi,False,0,sampel tambahan,Tidak berubah,Tidak berubah,,1,2026-05-16 10:11:32.681335
R03050,3583,PMuEX5Qbmzo,2024-08-13 17:27:45,@ngopiterus,"kemaren Trump pas ngomong di acara bitcoin bilang kalo dia kepilih akan memastikan kalo CBDC ga akan pernah jadi. kayaknya CBDC ini produk untuk mengcounter desentralisasi. dunia sekarang juga kayanya kebagi 2 kubu dan lagi ""perang"" di belakang layar antara kemakmuran bersama atau tetap kembali pada dunia yg dikontrol sepihak",kemaren Trump pas ngomong di acara bitcoin bilang kalo dia kepilih akan memastikan kalo CBDC ga akan pernah jadi. kayaknya CBDC ini produk untuk mengcounter desentralisasi. dunia sekarang juga kayanya kebagi 2 kubu dan lagi perang di belakang layar antara kemakmuran bersama atau tetap kembali pada dunia yg dikontrol sepihak,kemaren trump pas ngomong di acara bitcoin bilang kalo dia kepilih akan memastikan kalo cbdc ga akan pernah jadi. kayaknya cbdc ini produk untuk mengcounter desentralisasi. dunia sekarang juga kayanya kebagi 2 kubu dan lagi perang di belakang layar antara kemakmuran bersama atau tetap kembali pada dunia yg dikontrol sepihak,Negatif,Negatif,Negatif,Negatif,,Negatif,0,-3,0,-3,1.0,1,0,not_ambiguous,Keamanan data dan kontrol,True,4,isu uang tunai; pola negatif terdeteksi,Tidak berubah,Tidak berubah,,0,2026-05-16 10:11:32.681335
R03051,3584,PMuEX5Qbmzo,2024-08-13 17:29:16,@zulqarnain2961,Salah satu misi new world order,Salah satu misi new world order,salah satu misi new world order,Negatif,Negatif,Negatif,Negatif,,Negatif,0,-3,0,-3,1.0,0,0,not_ambiguous,Tidak teridentifikasi,False,0,sampel tambahan,Tidak berubah,Tidak berubah,,0,2026-05-16 10:11:32.681334
R03052,3586,PMuEX5Qbmzo,2024-08-13 17:33:34,@Mangkokjagolegend,"New world order, satu 'pemerintahan', satu mata uang, satu regulasi..its all make sense now","New world order, satu 'pemerintahan', satu mata uang, satu regulasi..its all make sense now","new world order, satu 'pemerintahan', satu mata uang, satu regulasi..its all make sense now",Negatif,Negatif,Negatif,Negatif,,Negatif,0,-3,0,-3,1.0,0,0,not_ambiguous,Tidak teridentifikasi,False,0,sampel tambahan,Tidak berubah,Tidak berubah,,0,2026-05-16 10:11:32.681333
R03053,3587,PMuEX5Qbmzo,2024-08-13 17:34:47,@muhamadabdulaziz2031,Iya bro udah ilang,Iya bro udah ilang,iya bro udah ilang,Netral,Netral,Netral,Netral,,Netral,0,0,0,0,0.0,0,0,not_ambiguous,Tidak teridentifikasi,True,2,confidence rendah,Tidak berubah,Tidak berubah,,0,2026-05-16 10:11:33.937659
R03054,3588,PMuEX5Qbmzo,2024-08-13 17:35:05,@zaywijayatrader,"Sayang nya tidak ada opsi kita mau join atau nolak join sih ya . This is New world order , semakin nyata sistem Dajjal yang sudah berjalan 😂😂","Sayang nya tidak ada opsi kita mau join atau nolak join sih ya . This is New world order , semakin nyata sistem Dajjal yang sudah berjalan","sayang nya tidak ada opsi kita mau join atau nolak join sih ya . this is new world order , semakin nyata sistem dajjal yang sudah berjalan",Negatif,Negatif,Negatif,Negatif,,Negatif,0,-6,0,-6,1.0,1,0,not_ambiguous,Kepercayaan terhadap regulator,True,4,isu uang tunai; pola negatif terdeteksi,Tidak berubah,Tidak berubah,,0,2026-05-16 10:11:32.681332
R03055,3589,PMuEX5Qbmzo,2024-08-13 17:37:33,@shikamaru-ln,"terus kalo beli alutsista transfaran dong,  cdbc cocok setelah dunia bnear bnear sudah maju, yg dimana dunia tidak akan berperang lagi, jadi intinya harus ada 1 dunia di dunia ini, serta 1 pemerintahan","terus kalo beli alutsista transfaran dong, cdbc cocok setelah dunia bnear bnear sudah maju, yg dimana dunia tidak akan berperang lagi, jadi intinya harus ada 1 dunia di dunia ini, serta 1 pemerintahan","terus kalo beli alutsista transfaran dong, cdbc cocok setelah dunia bnear bnear sudah maju, yg dimana dunia tidak akan berperang lagi, jadi intinya harus ada 1 dunia di dunia ini, serta 1 pemerintahan",Positif,Positif,Positif,Positif,,Positif,1,0,1,1,0.5,0,1,not_ambiguous,Tidak teridentifikasi,True,2,confidence rendah,Tidak berubah,Tidak berubah,,0,2026-05-16 10:11:32.681331
R03056,3590,PMuEX5Qbmzo,2024-08-13 17:45:26,@arissujarwo5730,Aduuuh bakal ilang GK ni akun😢,Aduuuh bakal ilang GK ni akun,aduuuh bakal ilang gk ni akun,Netral,Netral,Netral,Netral,,Netral,0,0,0,0,0.0,0,0,not_ambiguous,Tidak teridentifikasi,True,2,confidence rendah,Tidak berubah,Tidak berubah,,0,2026-05-16 10:11:32.681331
R03057,3592,PMuEX5Qbmzo,2024-08-13 17:55:52,@ArifSatria-cv6bo,"info 
EXCHANGE,,, ter amaannn","info EXCHANGE,,, ter amaannn","info exchange,,, ter amaannn",Netral,Netral,Netral,Netral,,Netral,0,0,1,0,0.0,0,0,not_ambiguous,Tidak teridentifikasi,True,2,confidence rendah,Tidak berubah,Tidak berubah,,1,2026-05-16 10:11:32.681329
R03058,3593,PMuEX5Qbmzo,2024-08-13 18:03:15,@lodytungga923,"Semua akan menuju ke 1 Pemerintahan, 1 mata uang, 1 pemimpin, 1 agama","Semua akan menuju ke 1 Pemerintahan, 1 mata uang, 1 pemimpin, 1 agama","semua akan menuju ke 1 pemerintahan, 1 mata uang, 1 pemimpin, 1 agama",Netral,Netral,Netral,Netral,,Netral,0,0,0,0,0.0,0,0,not_ambiguous,Tidak teridentifikasi,True,2,confidence rendah,Tidak berubah,Tidak berubah,,1,2026-05-16 10:11:32.681376
R03059,3594,PMuEX5Qbmzo,2024-08-13 18:15:44,@qwertyuioppoiuytrewq7537,anything with digital is a lie.,anything with digital is a lie.,anything with digital is a lie.,Netral,Netral,Netral,Netral,,Netral,0,0,0,0,0.0,0,0,not_ambiguous,Tidak teridentifikasi,True,2,confidence rendah,Tidak berubah,Tidak berubah,,0,2026-05-16 10:11:32.681328
R03060,3595,PMuEX5Qbmzo,2024-08-13 18:16:52,@MasDekooo,di akhir zaman nanti uang kertas tak akan berguna lagi sbg alat tukar sebab mata uang akan dijadikan digital oleh sistem,di akhir zaman nanti uang kertas tak akan berguna lagi sbg alat tukar sebab mata uang akan dijadikan digital oleh sistem,di akhir zaman nanti uang kertas tak akan berguna lagi sbg alat tukar sebab mata uang akan dijadikan digital oleh sistem,Netral,Netral,Positif,Positif,Negatif,Negatif,0,0,0,0,0.0,0,1,not_ambiguous,Tidak teridentifikasi,True,13,confidence rendah; netral dengan sinyal; label berubah dari raw; label berubah saat kalibrasi,Tidak berubah,Netral->Positif (fallback W3),,0,2026-05-16 10:11:32.681328
R03061,3596,PMuEX5Qbmzo,2024-08-13 18:32:00,@quickcinema8031,"Menurutku CBDC adalah pintu menuju kehancuran fiat. Dimulainya CBDC berarti crypto lain akan legal. Karena keduanya di jalur yang sama.  Uang cash tidak bisa hilang, karena transaksi offline dan untuk orang desa masih wajib cash. Jadi CBDC ga ada gunanya selain hanya bentuk lain dari emoney atau dompet digital. Namun kalau ada rencana negara adikuasa untuk menyatukan uang itu cerita lain. Mungkin harus perang dulu kalau dia mau nyatuin.","Menurutku CBDC adalah pintu menuju kehancuran fiat. Dimulainya CBDC berarti crypto lain akan legal. Karena keduanya di jalur yang sama. Uang cash tidak bisa hilang, karena transaksi offline dan untuk orang desa masih wajib cash. Jadi CBDC ga ada gunanya selain hanya bentuk lain dari emoney atau dompet digital. Namun kalau ada rencana negara adikuasa untuk menyatukan uang itu cerita lain. Mungkin harus perang dulu kalau dia mau nyatuin.","menurutku cbdc adalah pintu menuju kehancuran fiat. dimulainya cbdc berarti crypto lain akan legal. karena keduanya di jalur yang sama. uang cash tidak bisa hilang, karena transaksi offline dan untuk orang desa masih wajib cash. jadi cbdc ga ada gunanya selain hanya bentuk lain dari emoney atau dompet digital. namun kalau ada rencana negara adikuasa untuk menyatukan uang itu cerita lain. mungkin harus perang dulu kalau dia mau nyatuin.",Negatif,Negatif,Negatif,Negatif,,Negatif,0,-2,0,-2,1.0,1,0,not_ambiguous,Kekhawatiran uang tunai dihapus; Kebutuhan terhadap uang tunai; Keamanan data dan kontrol,True,4,isu uang tunai; pola negatif terdeteksi,Tidak berubah,Tidak berubah,,0,2026-05-16 10:11:32.681327
R03062,3597,PMuEX5Qbmzo,2024-08-13 18:34:18,@miniray7102,"Gua selalu suka cara loe menyampaikan apapun di chanel loe ini . Baik gaya bicara loe , sikap loe .sepertinya nyaman buat gua dengerinnya . Thank you bro ! Good luck ! GBU !!!","Gua selalu suka cara loe menyampaikan apapun di chanel loe ini . Baik gaya bicara loe , sikap loe .sepertinya nyaman buat gua dengerinnya . Thank you bro ! Good luck ! GBU !!!","gua selalu suka cara loe menyampaikan apapun di chanel loe ini . baik gaya bicara loe , sikap loe .sepertinya nyaman buat gua dengerinnya . thank you bro ! good luck ! gbu !!!",Positif,Positif,Positif,Positif,,Positif,1,0,1,1,0.5,0,1,not_ambiguous,Tidak teridentifikasi,True,2,confidence rendah,Tidak berubah,Tidak berubah,,5,2026-05-16 10:11:32.681326
R03063,3599,PMuEX5Qbmzo,2024-08-13 18:53:59,@kreatormotowolu4888,"Kalau indonesia sampai ada bang, gua gk yakin aja dengan keamananya.... 
Sebab berkas polri saja kena hack kemaren apalagi hanya  bank😄","Kalau indonesia sampai ada bang, gua gk yakin aja dengan keamananya.... Sebab berkas polri saja kena hack kemaren apalagi hanya bank","kalau indonesia sampai ada bang, gua gk yakin aja dengan keamananya.... sebab berkas polri saja kena hack kemaren apalagi hanya bank",Negatif,Negatif,Negatif,Negatif,,Negatif,0,-2,0,-2,1.0,1,0,not_ambiguous,Keamanan data dan kontrol,True,4,isu uang tunai; pola negatif terdeteksi,Tidak berubah,Tidak berubah,,0,2026-05-16 10:11:32.681324
R03064,3600,PMuEX5Qbmzo,2024-08-13 19:09:06,@TaufikHidayat-kp6km,"Klo gua sih ogah bener di pusat kn ke BI,,, 
Bukan tentang BI nya,, melainkan terlalu banyak oknum sampahh,, 
Cara nya gk terdaftar Dompet ke gmn BI GMn yaa?? 

Mungkin yaa
1. Simpan di E-walet
2. Pke Exchange Luar dan gk usah transaksi CBDC 😅","Klo gua sih ogah bener di pusat kn ke BI,,, Bukan tentang BI nya,, melainkan terlalu banyak oknum sampahh,, Cara nya gk terdaftar Dompet ke gmn BI GMn yaa?? Mungkin yaa 1. Simpan di E walet 2. Pke Exchange Luar dan gk usah transaksi CBDC","klo gua sih ogah bener di pusat kn ke bi,,, bukan tentang bi nya,, melainkan terlalu banyak oknum sampahh,, cara nya gk terdaftar dompet ke gmn bi gmn yaa?? mungkin yaa 1. simpan di e walet 2. pke exchange luar dan gk usah transaksi cbdc",Netral,Netral,Netral,Netral,,Netral,0,0,1,0,0.0,0,0,not_ambiguous,Tidak teridentifikasi,True,2,confidence rendah,Tidak berubah,Tidak berubah,,1,2026-05-16 10:11:32.681324
R03065,3602,PMuEX5Qbmzo,2024-08-13 19:25:14,@davitpasetiyo5173,"kalau dk salah cina sudah seperti itu bang ya, setiap individu ada angka nilai sosialnya","kalau dk salah cina sudah seperti itu bang ya, setiap individu ada angka nilai sosialnya","kalau dk salah cina sudah seperti itu bang ya, setiap individu ada angka nilai sosialnya",Netral,Netral,Netral,Netral,,Netral,0,0,0,0,0.0,0,0,not_ambiguous,Tidak teridentifikasi,True,2,confidence rendah,Tidak berubah,Tidak berubah,,0,2026-05-16 10:11:32.681322
R03066,3603,ebkamQER1nM,2024-08-13 19:30:53,@PmanTM,"Masalah lapangan kerja. Pengangguran, dan PHK, korupsi.. dimana mana. Malah terbit uang digital..horeee...","Masalah lapangan kerja. Pengangguran, dan PHK, korupsi.. dimana mana. Malah terbit uang digital..horeee...","masalah lapangan kerja. pengangguran, dan phk, korupsi.. dimana mana. malah terbit uang digital..horeee...",Negatif,Negatif,Negatif,Negatif,,Negatif,0,-2,1,-2,0.6667,1,0,not_ambiguous,Kepercayaan terhadap regulator,True,4,isu uang tunai; pola negatif terdeteksi,Tidak berubah,Tidak berubah,,0,2026-05-16 10:11:12.598647
R03067,3604,PMuEX5Qbmzo,2024-08-13 19:33:27,@gustimahendra3179,"Di pdf Proyek Garuda memaparkan bahwa infrastruktur teknologi Digital Rupiah menggunakan kombinasi antara DLT, dan XRP merupakan member pertama ISO 20022 yang berfokus pada DLT. XRP telah selesai menjalani persidangan selama 4 tahun yang putusannya menyatakan XRP merupakan coin digital non sekuriti. XPR satu-satunya crypto yang ter-regulasi secara hukum merupakan komoditas seperti emas dan perak pada tgl 8 agust 2024. XRPLadger adalah Underlying technology behind blockchain yang merupakan DLT itu sendiri.","Di pdf Proyek Garuda memaparkan bahwa infrastruktur teknologi Digital Rupiah menggunakan kombinasi antara DLT, dan XRP merupakan member pertama ISO 20022 yang berfokus pada DLT. XRP telah selesai menjalani persidangan selama 4 tahun yang putusannya menyatakan XRP merupakan coin digital non sekuriti. XPR satu satunya crypto yang ter regulasi secara hukum merupakan komoditas seperti emas dan perak pada tgl 8 agust 2024. XRPLadger adalah Underlying technology behind blockchain yang merupakan DLT itu sendiri.","di pdf proyek garuda memaparkan bahwa infrastruktur teknologi digital rupiah menggunakan kombinasi antara dlt, dan xrp merupakan member pertama iso 20022 yang berfokus pada dlt. xrp telah selesai menjalani persidangan selama 4 tahun yang putusannya menyatakan xrp merupakan coin digital non sekuriti. xpr satu satunya crypto yang ter regulasi secara hukum merupakan komoditas seperti emas dan perak pada tgl 8 agust 2024. xrpladger adalah underlying technology behind blockchain yang merupakan dlt itu sendiri.",Netral,Positif,Positif,Positif,Netral,Netral,0,0,0,0,0.0,0,0,not_ambiguous,Tidak teridentifikasi,True,11,confidence rendah; netral dengan sinyal; label berubah dari raw; pola positif terdeteksi,Netral → Positif (pola konteks positif),Tidak berubah,,6,2026-05-16 10:11:32.681317
R03068,3605,PMuEX5Qbmzo,2024-08-13 19:33:47,@maureen2828,"Indonesia blm saat nya lah , krn sebagian besar penduduk nya gaptek, apalagi org2 yg duduk di pemerintahan yg sebagian besar tua” & gaptek","Indonesia blm saat nya lah , krn sebagian besar penduduk nya gaptek, apalagi org2 yg duduk di pemerintahan yg sebagian besar tua gaptek","indonesia blm saat nya lah , krn sebagian besar penduduk nya gaptek, apalagi org2 yg duduk di pemerintahan yg sebagian besar tua gaptek",Negatif,Negatif,Negatif,Negatif,,Negatif,0,-4,0,-4,1.0,1,0,not_ambiguous,Tidak teridentifikasi,False,2,pola negatif terdeteksi,Tidak berubah,Tidak berubah,,0,2026-05-16 10:11:32.681316
R03069,3606,PMuEX5Qbmzo,2024-08-13 19:55:49,@adekhulaemiofficial,"Ikutin Abuya Muntasir Banten insya Allah ketenangan hidup akan kau raih. Coba lihat historis Abuya munfasir, pelajari hidup Abuya munfasir. Beli tanah sebanyak - banyak nya dan manfaatkan tanah yang telah kau beli dan jangan terlibat dengan bank setiap kehidupan kita. Lihat dan rasakan ketenangan bakal kau dapatkan.","Ikutin Abuya Muntasir Banten insya Allah ketenangan hidup akan kau raih. Coba lihat historis Abuya munfasir, pelajari hidup Abuya munfasir. Beli tanah sebanyak banyak nya dan manfaatkan tanah yang telah kau beli dan jangan terlibat dengan bank setiap kehidupan kita. Lihat dan rasakan ketenangan bakal kau dapatkan.","ikutin abuya muntasir banten insya allah ketenangan hidup akan kau raih. coba lihat historis abuya munfasir, pelajari hidup abuya munfasir. beli tanah sebanyak banyak nya dan manfaatkan tanah yang telah kau beli dan jangan terlibat dengan bank setiap kehidupan kita. lihat dan rasakan ketenangan bakal kau dapatkan.",Netral,Netral,Netral,Netral,,Netral,0,0,0,0,0.0,0,0,not_ambiguous,Tidak teridentifikasi,True,2,confidence rendah,Tidak berubah,Tidak berubah,,0,2026-05-16 10:11:32.681313
R03070,3607,PMuEX5Qbmzo,2024-08-13 20:01:55,@noobcomputer3683,"gak semua blockchain itu transparan ada juga blockchain sifatnya private yang digunakan company enterprise saat ini diluar negeri misal rumah sakit dll, pemerintah bisa saja mengimplementasikan teknologi ini tapi tidak dengan transparansinya , buat monitor keungan pemerintah itu sendiri , jadi yang bisa pihak pemerintah , rakyat tidak bisa, kalau pemerintah korupsi dan tidak di tegur , berarti semua pihak pemerintah melakukan kong kalikong/ sekongkol dengan semuanya","gak semua blockchain itu transparan ada juga blockchain sifatnya private yang digunakan company enterprise saat ini diluar negeri misal rumah sakit dll, pemerintah bisa saja mengimplementasikan teknologi ini tapi tidak dengan transparansinya , buat monitor keungan pemerintah itu sendiri , jadi yang bisa pihak pemerintah , rakyat tidak bisa, kalau pemerintah korupsi dan tidak di tegur , berarti semua pihak pemerintah melakukan kong kalikong sekongkol dengan semuanya","gak semua blockchain itu transparan ada juga blockchain sifatnya private yang digunakan company enterprise saat ini diluar negeri misal rumah sakit dll, pemerintah bisa saja mengimplementasikan teknologi ini tapi tidak dengan transparansinya , buat monitor keungan pemerintah itu sendiri , jadi yang bisa pihak pemerintah , rakyat tidak bisa, kalau pemerintah korupsi dan tidak di tegur , berarti semua pihak pemerintah melakukan kong kalikong sekongkol dengan semuanya",Negatif,Negatif,Negatif,Negatif,,Negatif,0,-2,0,-2,1.0,2,1,not_ambiguous,Kepercayaan terhadap regulator,True,4,isu uang tunai; pola negatif terdeteksi,Tidak berubah,Tidak berubah,,0,2026-05-16 10:11:32.681312
R03071,3608,PMuEX5Qbmzo,2024-08-13 20:21:24,@PIHAKYouTube-r3,"wawan lucu banget sih kamu, habis nyabu yah🥹","wawan lucu banget sih kamu, habis nyabu yah","wawan lucu banget sih kamu, habis nyabu yah",Netral,Netral,Netral,Netral,,Netral,0,0,0,0,0.0,0,0,not_ambiguous,Tidak teridentifikasi,True,2,confidence rendah,Tidak berubah,Tidak berubah,,0,2026-05-16 10:11:32.681389
R03072,3609,PMuEX5Qbmzo,2024-08-13 20:22:34,@PIHAKYouTube-r3,"jangan pernah dengerin omongan orang china, mereka cuma scam","jangan pernah dengerin omongan orang china, mereka cuma scam","jangan pernah dengerin omongan orang china, mereka cuma scam",Negatif,Negatif,Negatif,Negatif,,Negatif,0,-2,0,-2,1.0,1,0,not_ambiguous,Tidak teridentifikasi,False,0,sampel tambahan,Tidak berubah,Tidak berubah,,0,2026-05-16 10:11:32.681311
R03073,3610,PMuEX5Qbmzo,2024-08-13 20:32:46,@jancebulohroyjan595,Bagus si to kita butuh mas pung nomor hp Bole supya kita bisa komunikasi,Bagus si to kita butuh mas pung nomor hp Bole supya kita bisa komunikasi,bagus si to kita butuh mas pung nomor hp bole supya kita bisa komunikasi,Positif,Positif,Positif,Positif,,Positif,1,0,0,1,1.0,0,1,not_ambiguous,Tidak teridentifikasi,False,0,sampel tambahan,Tidak berubah,Tidak berubah,,0,2026-05-16 10:11:32.681310
R03074,3611,PMuEX5Qbmzo,2024-08-13 21:01:04,@ekosulistiyo3427,"Gw suka nih pembahasan ini temanya idrt/bidr, idrt (ethereum) bidr (binance), kelemahannya idrt mahal klo bidr bisa di hack, tapi kelemahan yg paling utama adalah non private. Disebuah forum gw ngasih input ""indo harus punya token blockchain sendiri klo mau bikin cbdc"" dgn asumsi akan menjadi private jadi minimal gak semua orang bisa akses data wallet kita / history transaksi kita, cbdc ini bahaya berat jadi intinya jangan ada yg pake krn bisa jadi target kejahatan baik dari dalam/luar negeri, bahkan ada bbrp sumber yg bilang bahwa cbdc itu adalah scam. Mending beli crypto yg lain aja hanya sbg aset, itu yg aman. Gw setuju sama ulasannya.","Gw suka nih pembahasan ini temanya idrt bidr, idrt ethereum bidr binance , kelemahannya idrt mahal klo bidr bisa di hack, tapi kelemahan yg paling utama adalah non private. Disebuah forum gw ngasih input indo harus punya token blockchain sendiri klo mau bikin cbdc dgn asumsi akan menjadi private jadi minimal gak semua orang bisa akses data wallet kita history transaksi kita, cbdc ini bahaya berat jadi intinya jangan ada yg pake krn bisa jadi target kejahatan baik dari dalam luar negeri, bahkan ada bbrp sumber yg bilang bahwa cbdc itu adalah scam. Mending beli crypto yg lain aja hanya sbg aset, itu yg aman. Gw setuju sama ulasannya.","gw suka nih pembahasan ini temanya idrt bidr, idrt ethereum bidr binance , kelemahannya idrt mahal klo bidr bisa di hack, tapi kelemahan yg paling utama adalah non private. disebuah forum gw ngasih input indo harus punya token blockchain sendiri klo mau bikin cbdc dgn asumsi akan menjadi private jadi minimal gak semua orang bisa akses data wallet kita history transaksi kita, cbdc ini bahaya berat jadi intinya jangan ada yg pake krn bisa jadi target kejahatan baik dari dalam luar negeri, bahkan ada bbrp sumber yg bilang bahwa cbdc itu adalah scam. mending beli crypto yg lain aja hanya sbg aset, itu yg aman. gw setuju sama ulasannya.",Negatif,Negatif,Negatif,Negatif,,Negatif,3,-7,0,-4,0.4,4,3,not_ambiguous,Akses teknologi dan infrastruktur; Keamanan data dan kontrol,True,6,confidence rendah; isu uang tunai; pola negatif terdeteksi,Tidak berubah,Tidak berubah,,0,2026-05-16 10:11:32.681310
R03075,3613,PMuEX5Qbmzo,2024-08-13 21:14:36,@saguitar,"Bank swasta selain nggak bisa ngapa²in, juga nggak jadi apa², artinya siap² DIBUBARKAN.","Bank swasta selain nggak bisa ngapa²in, juga nggak jadi apa², artinya siap² DIBUBARKAN.","bank swasta selain nggak bisa ngapa²in, juga nggak jadi apa², artinya siap² dibubarkan.",Netral,Netral,Netral,Netral,,Netral,0,0,0,0,0.0,0,0,not_ambiguous,Tidak teridentifikasi,True,2,confidence rendah,Tidak berubah,Tidak berubah,,11,2026-05-16 10:11:31.375086
