row_id,VideoID,CommentDate,UserName,Comment,clean_comment,final_label,cash_response_category,text_nb_svm
R01231,DbrALSY_wko,2023-01-06 18:05:51,@herihermawan510,Pastinya digital rupiah akan memakai tehnologi BLOCKCHAIN terdepan Web 3.0 dari Pi Network.. kita buktikan yaaaa !! ⚡⚡⚡😁,Pastinya digital rupiah akan memakai tehnologi BLOCKCHAIN terdepan Web 3.0 dari Pi Network.. kita buktikan yaaaa !!,Netral,Tidak teridentifikasi,pasti digital rupiah pakai tehnologi blokchain depan web pi network bukti yaaaa
R05193,gU62EuPDWaY,2026-05-10 04:44:40,@booi1993,Cibidi makanan thailand kata tretan muslim 😂,Cibidi makanan thailand kata tretan muslim,Netral,Tidak teridentifikasi,cibidi makan thailand kata tretan muslim
R03377,SxMdI5sabb0,2024-08-16 21:27:23,@Tmobil4576,"Indo negara mafia aneh Pembangunan gigi mundur 
Di Ketawain Singapore Malaysia",Indo negara mafia aneh Pembangunan gigi mundur Di Ketawain Singapore Malaysia,Netral,Tidak teridentifikasi,indo negara mafia aneh bangun gigi mundur ketawain singapore malaysia
R03727,mODGGIy9JZE,2025-11-01 06:27:17,@sauron5271,"stable coin itu ga akan bisa di pom pom atau fomo fomoan, coin ini mengikuti standar mata uang kertas","stable coin itu ga akan bisa di pom pom atau fomo fomoan, coin ini mengikuti standar mata uang kertas",Netral,Tidak teridentifikasi,stable coin tidak pom pom fomo fomoan coin ikut standar mata uang kertas
R00818,Bn_MTSqW3bE,2022-12-19 07:22:20,@rifkyzamroni3444,Gak ada yg aman di internet,Gak ada yg aman di internet,Negatif,Tidak teridentifikasi,tidak aman internet
R00699,2VJpvtiC-hY,2022-12-15 22:54:39,@Hidratoo_mv,Ngeri ey klo tiba2 mati lampu dan koneksi internet eror bisa auto kismin,Ngeri ey klo tiba2 mati lampu dan koneksi internet eror bisa auto kismin,Negatif,Tidak teridentifikasi,ngeri ey klo tiba mati lampu koneksi internet eror auto kismin
R04744,gU62EuPDWaY,2026-05-08 08:22:30,@sigitprastya8549,Diterapin ke Sn dan pemerintah aja dulu....,Diterapin ke Sn dan pemerintah aja dulu....,Netral,Tidak teridentifikasi,diterapin sn perintah aja dulu
R00035,YLq9NVWk23U,2022-12-01 01:43:48,@blossomofficial5582,Gak singkron sama database,Gak singkron sama database,Netral,Tidak teridentifikasi,tidak singkron sama database
R04817,gU62EuPDWaY,2026-05-08 10:03:58,@AtaNusaTenggara-t8g,"Kalau aku yang tinggal di kos murah dan pindah2, berserah diri aja apa yang hilang. Tapi   soal uang, itu sebagian dari nafasku.","Kalau aku yang tinggal di kos murah dan pindah2, berserah diri aja apa yang hilang. Tapi soal uang, itu sebagian dari nafasku.",Negatif,Tidak teridentifikasi,kalau aku tinggal kos murah pindah serah diri aja apa hilang soal uang bagi nafas
R03481,PMuEX5Qbmzo,2024-08-27 04:22:18,@anonymous-rl8wq,Total kontrol. Al masih ad Dajjal / anti christ,Total kontrol. Al masih ad Dajjal anti christ,Negatif,Keamanan data dan kontrol; Kepercayaan terhadap regulator,total kontrol al ad dajjal anti christ
R02527,ebkamQER1nM,2024-08-08 03:54:28,@fix.problem,"Nyimpen data aja nggk becus, jangan aneh2","Nyimpen data aja nggk becus, jangan aneh2",Netral,Tidak teridentifikasi,nyimpen data aja nggk becus jangan aneh
R02151,SxMdI5sabb0,2023-02-23 22:31:02,@NgomonginUang,"Kekhawatiran ini sudah Ngomu state juga sih di video ini 🤔
Tapi mudah mudahan, dalam proses menuju kesana, kekhawatiran ini akan ketemu jalan tengahnya","Kekhawatiran ini sudah Ngomu state juga sih di video ini Tapi mudah mudahan, dalam proses menuju kesana, kekhawatiran ini akan ketemu jalan tengahnya",Positif,Tidak teridentifikasi,khawatir ngomu state sih video mudah mudah proses tuju kesana khawatir ketemu jalan tengah
R04805,gU62EuPDWaY,2026-05-08 09:44:15,@rakyatkecil1234,"Jangan, Konoha belum bisa di andalkan dan di percaya!","Jangan, Konoha belum bisa di andalkan dan di percaya!",Netral,Tidak teridentifikasi,jangan konoha belum andal percaya
R01034,Bn_MTSqW3bE,2022-12-24 01:09:58,@KLM75,Lo ke bank itu otomatis jadi digit tal 😂,Lo ke bank itu otomatis jadi digit tal,Netral,Tidak teridentifikasi,lo bank otomatis jadi digit tal
R05140,gU62EuPDWaY,2026-05-09 12:42:42,@akmadsanusi5118,"Contoh Nyata...
Undang2 Credit Carbon Sudah diUbah diHutan Lindung diSumatera Demi Bisnis Orang itu... 
Itu Artinya...
Aturan diUbah Bukan Demi Kebaikan Lingkungan Anda,Tapi Demi Bisnis Mereka Yg Tentu Saja Menyediakan Fee/Komisi...
Undang2 diBuat Bukan Untuk Anda...Tapi Untuk Mereka...
Penhajah Ekonomi dan Kebebasan...","Contoh Nyata... Undang2 Credit Carbon Sudah diUbah diHutan Lindung diSumatera Demi Bisnis Orang itu... Itu Artinya... Aturan diUbah Bukan Demi Kebaikan Lingkungan Anda,Tapi Demi Bisnis Mereka Yg Tentu Saja Menyediakan Fee Komisi... Undang2 diBuat Bukan Untuk Anda...Tapi Untuk Mereka... Penhajah Ekonomi dan Kebebasan...",Netral,Tidak teridentifikasi,contoh nyata undang credit carbon ubah hut lindung disumatera bisnis orang arti atur ubah bukan baik lingkung bisnis sedia fee komisi undang buat bukan penhajah ekonomi bebas
R01830,SxMdI5sabb0,2023-02-02 07:12:53,@NgomonginUang,Terima kasih juga support dan apresiasinya 😁👍,Terima kasih juga support dan apresiasinya,Netral,Tidak teridentifikasi,terima kasih support apresiasi
R02069,SxMdI5sabb0,2023-02-16 01:15:35,@iphay_id,Gue sebagai warga hal kaya gini gue apresiasi banget..,Gue sebagai warga hal kaya gini gue apresiasi banget..,Netral,Tidak teridentifikasi,gue warga kaya gin gue apresiasi banget
R00722,Bn_MTSqW3bE,2022-12-16 11:15:37,@radenfatah8948,Harusnya underlying emas biar anti inflasi,Harusnya underlying emas biar anti inflasi,Netral,Tidak teridentifikasi,harus underlying emas biar anti inflasi
R01323,SxMdI5sabb0,2023-01-29 06:46:41,@agungcahsp5208,buatkan tentang perkembangam AI donk...,buatkan tentang perkembangam AI donk...,Netral,Tidak teridentifikasi,buat perkembangam ai donk
R05279,gU62EuPDWaY,2026-05-12 05:31:06,@charli98_43,Apakah tidak ada biaya admin?,Apakah tidak ada biaya admin?,Netral,Tidak teridentifikasi,tidak biaya admin
R02452,ebkamQER1nM,2024-08-08 01:03:38,@bigquake,Jangan bicara sibar siber kalau kamu aja belum tau Bank Indonesia milik siapa 😊,Jangan bicara sibar siber kalau kamu aja belum tau Bank Indonesia milik siapa,Netral,Tidak teridentifikasi,jangan bicara sibar siber kalau kamu aja belum tau bank indonesia milik siapa
R04955,gU62EuPDWaY,2026-05-08 13:42:43,@Dumbiest,"Akal akalan elit global agar dapat lebih mengendalikan dunia dengan propaganda ""you will own nothing and be happy"". Dan jangan lupa kalo mata uang berbasis digital jelas pake internet dan Israel adalah negara dengan sistem siber tercanggih di dunia jadi jelas arahnya mau kemana kalo semisal ada negara yang tidak mau tunduk ke Israel, IYKWIM","Akal akalan elit global agar dapat lebih mengendalikan dunia dengan propaganda you will own nothing and be happy . Dan jangan lupa kalo mata uang berbasis digital jelas pake internet dan Israel adalah negara dengan sistem siber tercanggih di dunia jadi jelas arahnya mau kemana kalo semisal ada negara yang tidak mau tunduk ke Israel, IYKWIM",Negatif,Tidak teridentifikasi,akal akal elit global lebih kendali dunia propaganda you will own nothing and be happy jangan lupa kalau mata uang bas digital jelas pake internet israel negara sistem siber canggih dunia jadi jelas arah mau kalau misal negara tidak mau tunduk israel iykwim
R04426,KqjkU_AQCJE,2026-02-10 18:52:42,@riskialif7368,"Argumen bahwa CBDC/cashless otomatis membuat koruptor tak bisa bergerak itu terlalu menyederhanakan masalah. Korupsi itu adaptif. Saat kanalnya ditutup di satu sisi, dia pindah ke sisi lain: aset fisik, barter proyek, nominee, perusahaan perantara, kripto, hingga transaksi lintas yurisdiksi. Jadi jangan dijual seolah sistem digital langsung “mengunci” perilaku koruptif. Yang menentukan tetap penegakan hukum dan transparansi institusi.
Soal shadow economy juga tidak bisa dipukul rata sebagai sumber masalah. Di banyak negara berkembang  termasuk Indonesia  sektor informal adalah bantalan hidup jutaan orang , pedagang kecil, buruh lepas, usaha mikro, petani kecil, jasa rumahan. Mereka bukan kriminal
Ekonomi tidak resmi sering jadi “ruang napas” saat sistem formal tidak inklusif. Itu fakta lapangan. Yang perlu dilakukan bukan memusnahkan shadow economy
Teknologi pembayaran adalah alat. Ia bisa membantu pengawasan, tapi bukan pengganti reformasi struktural. Menggantungkan pemberantasan korupsi hanya pada digitalisasi transaksi itu pendekatan naif dan berisiko salah sasaran.","Argumen bahwa CBDC cashless otomatis membuat koruptor tak bisa bergerak itu terlalu menyederhanakan masalah. Korupsi itu adaptif. Saat kanalnya ditutup di satu sisi, dia pindah ke sisi lain aset fisik, barter proyek, nominee, perusahaan perantara, kripto, hingga transaksi lintas yurisdiksi. Jadi jangan dijual seolah sistem digital langsung mengunci perilaku koruptif. Yang menentukan tetap penegakan hukum dan transparansi institusi. Soal shadow economy juga tidak bisa dipukul rata sebagai sumber masalah. Di banyak negara berkembang termasuk Indonesia sektor informal adalah bantalan hidup jutaan orang , pedagang kecil, buruh lepas, usaha mikro, petani kecil, jasa rumahan. Mereka bukan kriminal Ekonomi tidak resmi sering jadi ruang napas saat sistem formal tidak inklusif. Itu fakta lapangan. Yang perlu dilakukan bukan memusnahkan shadow economy Teknologi pembayaran adalah alat. Ia bisa membantu pengawasan, tapi bukan pengganti reformasi struktural. Menggantungkan pemberantasan korupsi hanya pada digitalisasi transaksi itu pendekatan naif dan berisiko salah sasaran.",Negatif,Kepercayaan terhadap regulator,argumen central bank digital currency cashless otomatis buat koruptor tidak gerak terlalu sederhana masalah korupsi adaptif kanal tutup satu sisi pindah sisi aset fisik barter proyek nominee usaha antara kripto hingga transaksi lintas yurisdiksi jadi jangan jual sistem digital langsung kunci perilaku koruptif tentu tetap tega hukum transparansi institusi soal shadow economy tidak pukul rata sumber masalah banyak negara kembang masuk indonesia sektor informal bantal hidup juta orang dagang kecil buruh lepas usaha mikro tani kecil jasa rumah bukan kriminal ekonomi tidak resmi sering jadi ruang napas sistem formal tidak inklusif fakta lapang perlu laku bukan musnah shadow economy teknologi bayar alat bantu awas bukan ganti reformasi struktural gantung berantas korupsi digitalisasi transaksi dekat naif risiko salah sasar
R03958,mODGGIy9JZE,2025-11-11 04:37:16,@A-Heri,"selama ini juga pembayaran didgital itu pake atm sudah segala bisa ko , bukan perkara ngawang2","selama ini juga pembayaran didgital itu pake atm sudah segala bisa ko , bukan perkara ngawang2",Netral,Tidak teridentifikasi,lama bayar didgital pake atm segala ko bukan perkara ngawang
R01225,Bn_MTSqW3bE,2023-01-06 00:10:08,@herysujana,Bagusin aplikasi nya dulu tong,Bagusin aplikasi nya dulu tong,Netral,Tidak teridentifikasi,bagusin aplikasi nya dulu tong
R01683,SxMdI5sabb0,2023-01-30 07:25:26,@yanzz5329,Gimana yah cara dapatin uang digital ripiahnya yah? Mohon dibahas,Gimana yah cara dapatin uang digital ripiahnya yah? Mohon dibahas,Netral,Tidak teridentifikasi,gimana yah cara dapatin uang digital ripiahnya yah mohon bahas
R03092,PMuEX5Qbmzo,2024-08-13 22:54:09,@vanillamoon9901,Bagus juga untuk melacak dompet pejabat yg mencurigakan,Bagus juga untuk melacak dompet pejabat yg mencurigakan,Positif,Tidak teridentifikasi,bagus lacak dompet jabat curiga
R00708,bEY5w3D9Zto,2022-12-16 05:20:11,@mangzlusar1577,"Rupiah Digital bukannya dah ada berupa Saldo di Internet Banking/M Banking....ini gak ada hal yg baru.

Cuma yg bikin beda palingan....dlu hanya digunakan di Mall/Supermarket(itupun gak dpt setengahnya), dan ke depannya dipakai secara luas bahkan tukang jagung bakar, tukang bakso, tukang cilok pakai Rupiah Digital...","Rupiah Digital bukannya dah ada berupa Saldo di Internet Banking M Banking....ini gak ada hal yg baru. Cuma yg bikin beda palingan....dlu hanya digunakan di Mall Supermarket itupun gak dpt setengahnya , dan ke depannya dipakai secara luas bahkan tukang jagung bakar, tukang bakso, tukang cilok pakai Rupiah Digital...",Netral,Tidak teridentifikasi,rupiah digital bukan dah upa saldo internet banking m banking tidak baru cuma bikin beda paling dlu guna mall supermarket itu tidak dpt tengah depan pakai luas bahkan tukang jagung bakar tukang bakso tukang cilok pakai rupiah digital
R02094,SxMdI5sabb0,2023-02-17 15:24:40,@fxwidiyanto2274,Ini baru yg namanya E-rekening jadi gak bisa korup,Ini baru yg namanya E rekening jadi gak bisa korup,Negatif,Kepercayaan terhadap regulator,baru nama e rekening jadi tidak korup
R01345,SxMdI5sabb0,2023-01-29 07:03:35,@NgomonginUang,"Kita nantikan, kira kira improvisasi bank akan gimana nih dengan CBDC ini 😁","Kita nantikan, kira kira improvisasi bank akan gimana nih dengan CBDC ini",Netral,Tidak teridentifikasi,nanti kira kira improvisasi bank gimana nih central bank digital currency
R01649,SxMdI5sabb0,2023-01-30 03:21:24,@NgomonginUang,Itu bisa cari ya dengan judul terkait 😁,Itu bisa cari ya dengan judul terkait,Netral,Tidak teridentifikasi,cari judul kait
R00712,Bn_MTSqW3bE,2022-12-16 05:51:18,@Gone_Untitled,"@sktgames1855 iya, gw sebutin Platform lain buat contoh aja wkw","iya, gw sebutin Platform lain buat contoh aja wkw",Netral,Tidak teridentifikasi,iya gw sebutin platform contoh aja wkw
R05302,gU62EuPDWaY,2026-05-13 14:16:33,@mahmudyunus4386,Klo memberantas koruptor ya harus pke sistem cbdc di pemerintahan 😂,Klo memberantas koruptor ya harus pke sistem cbdc di pemerintahan,Negatif,Tidak teridentifikasi,klo berantas koruptor pke sistem central bank digital currency perintah
R01648,SxMdI5sabb0,2023-01-30 03:20:47,@NgomonginUang,"Rupiah digital ini, akan beriringan kok dengan uang kartal 😄 
Tapi terima kasih ya sudah beropini terkait hal ini 😁","Rupiah digital ini, akan beriringan kok dengan uang kartal Tapi terima kasih ya sudah beropini terkait hal ini",Netral,Tidak teridentifikasi,rupiah digital iring kok uang kartal terima kasih opini kait
R00737,2VJpvtiC-hY,2022-12-17 02:08:49,@langitbiru9698,pastilah..ini kan baru bisa diterapkan menyeluruh paling tdk 2035,pastilah..ini kan baru bisa diterapkan menyeluruh paling tdk 2035,Netral,Tidak teridentifikasi,pasti kan baru terap seluruh paling tidak
R02990,PMuEX5Qbmzo,2024-08-13 15:18:23,@JoshRafG,kode keras kalo video ini bukan kode keras untuk beli koin apapun,kode keras kalo video ini bukan kode keras untuk beli koin apapun,Netral,Tidak teridentifikasi,kode keras kalau video bukan kode keras beli koin apa
R01732,SxMdI5sabb0,2023-01-30 16:31:06,@debryputraramadhan2149,lalu kalo yg nerima bantuan itu gapunya smartphone gimna kan yg pantes nerima bantuan biasanya orang2 tua yg gabisa digital,lalu kalo yg nerima bantuan itu gapunya smartphone gimna kan yg pantes nerima bantuan biasanya orang2 tua yg gabisa digital,Netral,Tidak teridentifikasi,lalu kalau nerima bantu gapunya smartphone gimna kan pantes nerima bantu biasa orang tua gabisa digital
R01794,SxMdI5sabb0,2023-01-31 23:25:13,@NgomonginUang,Sudah pernah Ngomu ulas ya 😁,Sudah pernah Ngomu ulas ya,Netral,Tidak teridentifikasi,pernah ngomu ulas
R01878,SxMdI5sabb0,2023-02-03 22:41:49,@dayudayu4619,Kayaknya ide Bosman Mardigu terwujud...teruskannnn,Kayaknya ide Bosman Mardigu terwujud...teruskannnn,Netral,Tidak teridentifikasi,kayak ide bosman mardigu wujud teruskannnn
R02367,SxMdI5sabb0,2024-05-22 12:10:00,@albertkumakauw2164,"Tapi ini sangat rawan akan ada undang undang baru ttg hal uang digital ini, pokoknya ini berbahaya,cips akan di pasang akan di luncurkan lg bersamaan","Tapi ini sangat rawan akan ada undang undang baru ttg hal uang digital ini, pokoknya ini berbahaya,cips akan di pasang akan di luncurkan lg bersamaan",Negatif,Tidak teridentifikasi,sangat rawan undang undang baru ttg uang digital pokok bahaya cips pasang luncur lg sama
R03611,PMuEX5Qbmzo,2024-12-06 07:58:25,@caturwindrayadi2069,"Bahas Pi network donk, kayaknya korelasinya kuat banget","Bahas Pi network donk, kayaknya korelasinya kuat banget",Netral,Tidak teridentifikasi,bahas pi network donk kayak korelasi kuat banget
R04701,gU62EuPDWaY,2026-05-08 07:41:00,@jeffryansyahputra3765,"kalo seblom nya hanya akun sosmed yang di blokir , next duit juga akan di blokir .. kalo ga sejalan dengan penguasa...
yang lebih parah kalo sempat uang pake expired  dah macem voucher, orang dipaksa belanja meski ga butuh .. 
setiap orang harus punya smartphone, setiap orang harus ada koneksi inet ?","kalo seblom nya hanya akun sosmed yang di blokir , next duit juga akan di blokir .. kalo ga sejalan dengan penguasa... yang lebih parah kalo sempat uang pake expired dah macem voucher, orang dipaksa belanja meski ga butuh .. setiap orang harus punya smartphone, setiap orang harus ada koneksi inet ?",Negatif,Kepercayaan terhadap regulator,kalau seblom nya akun sosmed blokir next uang blokir kalau tidak jalan kuasa lebih parah kalau sempat uang pake expired dah macem voucher orang paksa belanja meski tidak butuh orang punya smartphone orang koneksi inet
R03247,PMuEX5Qbmzo,2024-08-14 10:59:55,@kartinitampubolon3050,Waduh gawat dong klu arongan..,Waduh gawat dong klu arongan..,Netral,Tidak teridentifikasi,waduh gawat dong kalau arongan
R02955,PMuEX5Qbmzo,2024-08-13 14:41:43,@kusnantokusnanto7441,Yg bilang scam itu kurang update 😄😄,Yg bilang scam itu kurang update,Negatif,Tidak teridentifikasi,bilang scam kurang update
R05109,gU62EuPDWaY,2026-05-09 07:55:45,@linahusaini3428,"Sejalan dengan tekhnologi yg semakin canggih, tetap usahakan memegang cash karena saat internet eror, kehidupan kalian gak ikutan eror..","Sejalan dengan tekhnologi yg semakin canggih, tetap usahakan memegang cash karena saat internet eror, kehidupan kalian gak ikutan eror..",Netral,Kebutuhan terhadap uang tunai,jalan tekhnologi makin canggih tetap usaha pegang uang tunai internet eror hidup kalian tidak ikut eror
