row_id,VideoID,CommentDate,UserName,Comment,clean_comment,final_label,cash_response_category
R01407,SxMdI5sabb0,2023-01-29 09:12:14,@pororo3d,di Masa Depan emamg Harusnya ga perlu Bank..  Bank itu produk kapitalisme.. dimana pemegang uang.. ga punya otoritas atas uangnya itu sendiri...,di Masa Depan emamg Harusnya ga perlu Bank.. Bank itu produk kapitalisme.. dimana pemegang uang.. ga punya otoritas atas uangnya itu sendiri...,Positif,Tidak teridentifikasi
R01274,SxMdI5sabb0,2023-01-29 05:38:23,@NgomonginUang,Terima kasih support nya 😊🙏,Terima kasih support nya,Netral,Tidak teridentifikasi
R03487,PMuEX5Qbmzo,2024-08-28 10:00:27,@detiasuryani,​@eddyrosyadie9925saya pernah baca berita di univ daerah di indo para mahasiswa barter dengan buah2an dll untuk bayar UKt,pernah baca berita di univ daerah di indo para mahasiswa barter dengan buah2an dll untuk bayar UKt,Netral,Tidak teridentifikasi
R03433,ebkamQER1nM,2024-08-20 14:28:57,@SamsungSamsung-fr4rs,Ini anjuran dari WEF .,Ini anjuran dari WEF .,Netral,Tidak teridentifikasi
R03967,SxMdI5sabb0,2025-11-12 06:28:08,@catykarossamelia1432,Proyek proyek proyek !,Proyek proyek proyek !,Netral,Tidak teridentifikasi
R02623,ebkamQER1nM,2024-08-08 08:40:32,@JH-lg1du,Gak percaya keamanan nya kalau buatan pemerintah 😅,Gak percaya keamanan nya kalau buatan pemerintah,Negatif,Tidak teridentifikasi
R01925,SxMdI5sabb0,2023-02-07 09:09:17,@dannyirwandi,Sekali klik langsung uang jadi nol disetiap HP masyarakat.  Kekacauan langsung terhadi.,Sekali klik langsung uang jadi nol disetiap HP masyarakat. Kekacauan langsung terhadi.,Netral,Tidak teridentifikasi
R03271,PMuEX5Qbmzo,2024-08-14 13:02:35,@rakarangga3737,"bener kata orang Rasullalah bersabda bila kelak diakhir jaman orang akan kembali menggunakan emas sbg mata uangnya.. dulu pertama memakai emas, skrg uang kertas, next uang digital dan smua itu akan hancur smua dan kembali ke emas lg.. so guys akhir jaman so dekat..","bener kata orang Rasullalah bersabda bila kelak diakhir jaman orang akan kembali menggunakan emas sbg mata uangnya.. dulu pertama memakai emas, skrg uang kertas, next uang digital dan smua itu akan hancur smua dan kembali ke emas lg.. so guys akhir jaman so dekat..",Netral,Tidak teridentifikasi
R01006,Bn_MTSqW3bE,2022-12-23 05:49:02,@endrymargam7863,"Sebelum kasih hal rumit lain ya, deal kan dulu bumi datar apa bulat😂","Sebelum kasih hal rumit lain ya, deal kan dulu bumi datar apa bulat",Netral,Tidak teridentifikasi
R03124,PMuEX5Qbmzo,2024-08-14 00:53:16,@remaongbatu7821,"BSI dihack, Pusat Data Nasional dibobol hacker.  Gimana mau percaya sama Indonesia? Gila... gak kebayang jika uang yg dikumpulin buat rencana yang udah lama ditargetkan, kalau tiba-tiba uangnya ilang karena nyimpennya dalam bentuk CBDC Rupiah Digital. Apa gak marah dan pusing.","BSI dihack, Pusat Data Nasional dibobol hacker. Gimana mau percaya sama Indonesia? Gila... gak kebayang jika uang yg dikumpulin buat rencana yang udah lama ditargetkan, kalau tiba tiba uangnya ilang karena nyimpennya dalam bentuk CBDC Rupiah Digital. Apa gak marah dan pusing.",Netral,Keamanan data dan kontrol
R02228,qGc7rlA2omI,2023-03-30 07:23:16,@bahtiarsulaiman8320,"Kalem lurrr semua kebagian kue kok, xdc gk akan sanggup sendirian running all the money in the world, yg maen di tokenisasi aset juga sudah ada nambah 2 pemain lagi😊","Kalem lurrr semua kebagian kue kok, xdc gk akan sanggup sendirian running all the money in the world, yg maen di tokenisasi aset juga sudah ada nambah 2 pemain lagi",Netral,Tidak teridentifikasi
R01719,SxMdI5sabb0,2023-01-30 12:57:29,@holofanzer3882,@NgomonginUang koruptor aja masih bebas,koruptor aja masih bebas,Negatif,Tidak teridentifikasi
R05132,gU62EuPDWaY,2026-05-09 11:46:58,@muhammadtajun07,"Fatal bet tinggal ngetik aja jadi uang, jongos"" nya kerja sampai punggung patah biarin,","Fatal bet tinggal ngetik aja jadi uang, jongos nya kerja sampai punggung patah biarin,",Netral,Tidak teridentifikasi
R01932,SxMdI5sabb0,2023-02-07 11:38:30,@NgomonginUang,Terima kasih sudah sumbang pemikiran disini 😁👍,Terima kasih sudah sumbang pemikiran disini,Netral,Tidak teridentifikasi
R00126,wMPGW76Iy9A,2022-12-05 08:26:05,@adhiyugaardiansyah732,Pastinya lha sebagai Store of value di masa depan,Pastinya lha sebagai Store of value di masa depan,Positif,Tidak teridentifikasi
R01128,Bn_MTSqW3bE,2022-12-28 05:16:44,@GBNisme,"MAHA DAHSYAT BI YANG TIDAK BISA DI SENTUH DARI INDONESIA ITU SENDIRI, SAMPAI SAAT INI MASIH GHAIB APAKAH BI INI MILIK PEMERINTAH ATAU ?","MAHA DAHSYAT BI YANG TIDAK BISA DI SENTUH DARI INDONESIA ITU SENDIRI, SAMPAI SAAT INI MASIH GHAIB APAKAH BI INI MILIK PEMERINTAH ATAU ?",Netral,Tidak teridentifikasi
R02212,SxMdI5sabb0,2023-03-20 08:38:56,@NgomonginUang,Tergantung fasilitas cyber sec nya 😁,Tergantung fasilitas cyber sec nya,Negatif,Keamanan data dan kontrol
R01596,SxMdI5sabb0,2023-01-30 02:15:21,@NgomonginUang,"Tapi balik lagi ya, ini pake sistem blockchain 😁","Tapi balik lagi ya, ini pake sistem blockchain",Netral,Tidak teridentifikasi
R00913,Bn_MTSqW3bE,2022-12-21 09:12:10,@triagus1709,aku jatuh cinta pada presenter nya,aku jatuh cinta pada presenter nya,Netral,Tidak teridentifikasi
R00113,wMPGW76Iy9A,2022-12-05 07:45:36,@adnyaferdinan6623,"horee, , ,  utk mengontrol kekayaan rakyat, sudah bayar pajak belum dan sesuai ga pembayaranya .","horee, , , utk mengontrol kekayaan rakyat, sudah bayar pajak belum dan sesuai ga pembayaranya .",Negatif,Tidak teridentifikasi
R05298,gU62EuPDWaY,2026-05-13 05:18:06,@0x0FF,@fivenoirceur1870 blm tentu semua stablecoin itu desentral. usdt usdc itu contoh stablecoin central,blm tentu semua stablecoin itu desentral. usdt usdc itu contoh stablecoin central,Netral,Tidak teridentifikasi
R02914,PMuEX5Qbmzo,2024-08-13 13:53:16,@hermanbayoerefleksi,salam santun bung josh,salam santun bung josh,Netral,Tidak teridentifikasi
R00406,wMPGW76Iy9A,2022-12-06 09:19:25,@ewennn2452,Roni Ali liat Gamal kah bang?,Roni Ali liat Gamal kah bang?,Netral,Tidak teridentifikasi
R01324,SxMdI5sabb0,2023-01-29 06:48:44,@hopangga,"kalau masih diatur bank central menurutku sama aja, cuman pihak atas punya kontrol lebih dengan uang kita yang berbentuk nominal digit.
bakalan masih ada inflasi karena gak ada standar moneter, value uangnya cuman berdasarkan kepercayaan ke bank central.","kalau masih diatur bank central menurutku sama aja, cuman pihak atas punya kontrol lebih dengan uang kita yang berbentuk nominal digit. bakalan masih ada inflasi karena gak ada standar moneter, value uangnya cuman berdasarkan kepercayaan ke bank central.",Negatif,Keamanan data dan kontrol
R02777,ebkamQER1nM,2024-08-11 20:19:37,@dhanang,"@FTi-iz1hy Ga kayak gitu konsepnya. Setiap uang yg diterbitkan melalui sistem block chain juga punya nomor seri, jadi bisa dilacak peredarannya. Sama spt file dokumen atau gambar punya Metadata, uang digital nanti punya nomor seri digital.","iz1hy Ga kayak gitu konsepnya. Setiap uang yg diterbitkan melalui sistem block chain juga punya nomor seri, jadi bisa dilacak peredarannya. Sama spt file dokumen atau gambar punya Metadata, uang digital nanti punya nomor seri digital.",Negatif,Keamanan data dan kontrol
R03013,PMuEX5Qbmzo,2024-08-13 16:00:51,@minersatu7133,"uang CBDC ada expired nya, waspada","uang CBDC ada expired nya, waspada",Negatif,Tidak teridentifikasi
R02878,PMuEX5Qbmzo,2024-08-13 13:03:27,@JoshRafG,Absen 50 orang pertama reply ke bawah gua kasih lope2 💖💖💖💖💖💖,Absen 50 orang pertama reply ke bawah gua kasih lope2,Netral,Tidak teridentifikasi
R03934,ebkamQER1nM,2025-11-08 06:24:51,@BangunSyahruri,Sistem dajjal di atur imf sedangkan BI dibawah IMF,Sistem dajjal di atur imf sedangkan BI dibawah IMF,Negatif,Kepercayaan terhadap regulator
R03424,SxMdI5sabb0,2024-08-19 08:39:21,@artyrosmawaty9986,ini pemerintah punya kuasa atas dompet digital kita gak???,ini pemerintah punya kuasa atas dompet digital kita gak???,Netral,Tidak teridentifikasi
R00529,DbrALSY_wko,2022-12-09 02:11:28,@belgedeschanel4492,"bikin blockchain dulu,,, baru kluarin proyek...digitalisasi
ini ujug2 dah bikin projek garuda...padahal blm ada kejelasan kek mana sistemnya...?apakah pake blokcain, apa pake blok M...?
 klo cuma digitalisasi dari dulu OVO, dana, gopay, dkk maahh udah duluan...??
skg pertanyaannya model objek yg dibikin mau seperti apa gitu...?gak usah gembar-gembor rupiah digital,,,
skemanya seperti apa...?
cross border gak...?
scalable gak...?
transparan gak....?
bisa diswap gak....?

harusnya sebelum bikin proyek tu undang pelaku2 pasar crypto, investor crypto, dan para CEO2 exchange, dan masyarakat umum, ajak mereka diskusi, klo perlu undang Vitalik buterin sama Satoshi Nakamoto biar tau caranya bikin blok chain yg aman, cepat, dan transparan...jadi nampak pandai jd global player.
pie to kiii mau maju Indonesia...kok ngene iki teruss..","bikin blockchain dulu,,, baru kluarin proyek...digitalisasi ini ujug2 dah bikin projek garuda...padahal blm ada kejelasan kek mana sistemnya...?apakah pake blokcain, apa pake blok M...? klo cuma digitalisasi dari dulu OVO, dana, gopay, dkk maahh udah duluan...?? skg pertanyaannya model objek yg dibikin mau seperti apa gitu...?gak usah gembar gembor rupiah digital,,, skemanya seperti apa...? cross border gak...? scalable gak...? transparan gak....? bisa diswap gak....? harusnya sebelum bikin proyek tu undang pelaku2 pasar crypto, investor crypto, dan para CEO2 exchange, dan masyarakat umum, ajak mereka diskusi, klo perlu undang Vitalik buterin sama Satoshi Nakamoto biar tau caranya bikin blok chain yg aman, cepat, dan transparan...jadi nampak pandai jd global player. pie to kiii mau maju Indonesia...kok ngene iki teruss..",Negatif,Tidak teridentifikasi
R03100,PMuEX5Qbmzo,2024-08-13 23:41:22,@Nendika1999,"Gw lebih ngeri, nanti banyak yang mau minjem duit, ntar susah bikin alasannya lagi kwwkwkwk😂","Gw lebih ngeri, nanti banyak yang mau minjem duit, ntar susah bikin alasannya lagi kwwkwkwk",Negatif,Tidak teridentifikasi
R00012,YLq9NVWk23U,2022-11-30 07:01:17,@weryupo896,"bikin aja dulu aja pusat data!! pusat data aja gak punya...  jangan gaya"" sok paling digital ... inget Bjorka... hahahah",bikin aja dulu aja pusat data!! pusat data aja gak punya... jangan gaya sok paling digital ... inget Bjorka... hahahah,Netral,Keamanan data dan kontrol
R01921,SxMdI5sabb0,2023-02-07 02:57:32,@adampetaniindonesia,Apa hilirnya pemerintah dan BI mau lihat dan mendeteksi kekayaan. Berakhir dg kebijakan dan perpajakan,Apa hilirnya pemerintah dan BI mau lihat dan mendeteksi kekayaan. Berakhir dg kebijakan dan perpajakan,Netral,Tidak teridentifikasi
R01286,SxMdI5sabb0,2023-01-29 05:55:18,@NgomonginUang,"Sebetulnya tidak semua bentuk blockchain itu pasti desentralisasi. Dimana untuk CBDC ini, Bank Indonesia merencanakan akan menggunakan private blockchain yang artinya dikontrol penuh oleh bank sentral yang independen (bersifat sentral). Sederhananya, bentuk blockchain yang akan digunakan dalam penerbitan Rupiah digital bukannya blockchain yang desentral, melainkan private blockchain yang tersentralisasi","Sebetulnya tidak semua bentuk blockchain itu pasti desentralisasi. Dimana untuk CBDC ini, Bank Indonesia merencanakan akan menggunakan private blockchain yang artinya dikontrol penuh oleh bank sentral yang independen bersifat sentral . Sederhananya, bentuk blockchain yang akan digunakan dalam penerbitan Rupiah digital bukannya blockchain yang desentral, melainkan private blockchain yang tersentralisasi",Negatif,Keamanan data dan kontrol
R02857,PMuEX5Qbmzo,2024-08-13 12:41:31,@indrasaputro1482,ngebayangin cbdc di indonsia di buat oleh orang-orang yang kurang berpengalaman atau pemerintah nunjuk pihak swasta bodong untuk ngerjain nih project. bwehhhhhh,ngebayangin cbdc di indonsia di buat oleh orang orang yang kurang berpengalaman atau pemerintah nunjuk pihak swasta bodong untuk ngerjain nih project. bwehhhhhh,Netral,Tidak teridentifikasi
R02791,ebkamQER1nM,2024-08-12 09:16:03,@Ahmadzam1919,*Intinya BITCOIN BAKAL NAIK 100%  JIKA CBDC DIGUNAKAN DI INDONESIA*,Intinya BITCOIN BAKAL NAIK 100 JIKA CBDC DIGUNAKAN DI INDONESIA,Netral,Tidak teridentifikasi
R02759,ebkamQER1nM,2024-08-11 07:20:39,@aldidw226,"Nanti ke hack..., Cuma minta maaf😏","Nanti ke hack..., Cuma minta maaf",Negatif,Keamanan data dan kontrol
R00204,wMPGW76Iy9A,2022-12-05 11:59:30,@anugrahherda3644,"Ada yang bisa tolong jelaskan apa bedanya misal saya punya uang : 
1jt dalam DANA/GOPAY/E-banking
1jt digital rupiah
apakah perbedaan mendasar dari ke 2 mata uang tersebut? Tempat pemakaian/transaksi di mana? Cara acquired nya dari mana? Apakah keduanya exchangeable dg seamless?",Ada yang bisa tolong jelaskan apa bedanya misal saya punya uang 1jt dalam DANA GOPAY E banking 1jt digital rupiah apakah perbedaan mendasar dari ke 2 mata uang tersebut? Tempat pemakaian transaksi di mana? Cara acquired nya dari mana? Apakah keduanya exchangeable dg seamless?,Netral,Tidak teridentifikasi
R02436,ebkamQER1nM,2024-08-08 00:51:21,@bigquake,"@DonnyMUFCsebelum komen, telusuri dulu gih Bank Indonesia milik siapa. Tapi jangan kaget ya 😊","komen, telusuri dulu gih Bank Indonesia milik siapa. Tapi jangan kaget ya",Netral,Tidak teridentifikasi
R03784,mODGGIy9JZE,2025-11-01 11:52:08,@fathanthoriq2413,"​@monmaxwitnaojulgri6032 iya itu cuman khusus buat rakyat2 biasa hehehe.
Yang lu sebutin mah santuy wkwkwkw😂",iya itu cuman khusus buat rakyat2 biasa hehehe. Yang lu sebutin mah santuy wkwkwkw,Netral,Tidak teridentifikasi
R00835,Bn_MTSqW3bE,2022-12-19 12:06:12,@BangLuid,KTP aja masih di fotokopi sok sok bikin uang digital,KTP aja masih di fotokopi sok sok bikin uang digital,Netral,Tidak teridentifikasi
R01157,Bn_MTSqW3bE,2022-12-29 22:20:40,@Rezki_SR,"jadi ada dua instansi yg berwenang nerbitin duit ?

good :v",jadi ada dua instansi yg berwenang nerbitin duit ? good v,Netral,Tidak teridentifikasi
R04578,gU62EuPDWaY,2026-05-08 06:22:00,@BurnEveryday,"​@planktoz03ada bagusnya ada buruknya sih, bagusnya bisa meminimalisir money laundry karena bagaimanapun setiap transaksi bisa di lacak secara publik, terus buruknya yaaa gitu lah😅","bagusnya ada buruknya sih, bagusnya bisa meminimalisir money laundry karena bagaimanapun setiap transaksi bisa di lacak secara publik, terus buruknya yaaa gitu lah",Netral,Tidak teridentifikasi
R01886,SxMdI5sabb0,2023-02-04 05:50:01,@NgomonginUang,Bisa disimak di video ini ya 😁,Bisa disimak di video ini ya,Netral,Tidak teridentifikasi
R00690,CQr5wbSc-TI,2022-12-15 13:05:34,@re_gaming8280,@irothsu masalahnya developer lokal aja semua kebobolan mau itu punyanya bumn atau unicorn swasta.,masalahnya developer lokal aja semua kebobolan mau itu punyanya bumn atau unicorn swasta.,Netral,Tidak teridentifikasi
R03943,ebkamQER1nM,2025-11-09 11:51:07,@SamsulUdin-f5n,"Satu pertanyaan, keamanannya gmn?","Satu pertanyaan, keamanannya gmn?",Netral,Tidak teridentifikasi
R04781,gU62EuPDWaY,2026-05-08 09:15:27,@anonym77-02,CBDC baik untuk pengiriman uang keluar negeri lintas yurisdiksi tapi menjadi senjata yang berbahaya bila diterapkan ke semua warga negara dan juga sulit untuk digunakan di Indonesia karena infrastruktur pembangunan belum merata dan negara kepulauan baiknya dijadikan sebagai opsi saja dan uang tunai tetap diadakan,CBDC baik untuk pengiriman uang keluar negeri lintas yurisdiksi tapi menjadi senjata yang berbahaya bila diterapkan ke semua warga negara dan juga sulit untuk digunakan di Indonesia karena infrastruktur pembangunan belum merata dan negara kepulauan baiknya dijadikan sebagai opsi saja dan uang tunai tetap diadakan,Negatif,Tidak teridentifikasi
R02528,ebkamQER1nM,2024-08-08 03:56:37,@loading...6594,Data nasional SJ bisa jebol berkali kali.. ini klo jebol raib tanggung jawab siapa..,Data nasional SJ bisa jebol berkali kali.. ini klo jebol raib tanggung jawab siapa..,Negatif,Tidak teridentifikasi
R00367,YLq9NVWk23U,2022-12-06 03:01:28,@KelingKingEAC,"@hasanuddinhasan4391 itu sebenernya targetnya, boro2 mikirin kesejahteraan rakyatnya","itu sebenernya targetnya, boro2 mikirin kesejahteraan rakyatnya",Netral,Tidak teridentifikasi
R02713,ebkamQER1nM,2024-08-09 04:24:43,@NewWork13,Cara ini sudah dipakai cina juga,Cara ini sudah dipakai cina juga,Netral,Tidak teridentifikasi
R03932,ebkamQER1nM,2025-11-07 05:21:48,@qazsep,"Wehhhh beneran dong isu elit global. Bayangin uang fisik udah nggak ada, ehhh punya uang elektronik, kalau dunia kolaps uang bisa hilang tiba2, apa nggak chaos? Lama2 beneran duit ditanam di tubuh seperti chip.","Wehhhh beneran dong isu elit global. Bayangin uang fisik udah nggak ada, ehhh punya uang elektronik, kalau dunia kolaps uang bisa hilang tiba2, apa nggak chaos? Lama2 beneran duit ditanam di tubuh seperti chip.",Negatif,Keamanan data dan kontrol
R04272,KqjkU_AQCJE,2026-01-18 21:44:51,@mademarsi5494,"Mba ” Uang kontan” ga kehapus, cuman di kuranggi.

Alasan untuk menghindari pencucian uang alias korupsi.","Mba Uang kontan ga kehapus, cuman di kuranggi. Alasan untuk menghindari pencucian uang alias korupsi.",Negatif,Kepercayaan terhadap regulator
R00436,2VJpvtiC-hY,2022-12-06 14:26:48,@muchammadiqbal4989,Pakai Coin crypto aja deh biar gak ribet tapi kiranya coin crypto masih berlaku gak ya katanya mau pakai uang digital,Pakai Coin crypto aja deh biar gak ribet tapi kiranya coin crypto masih berlaku gak ya katanya mau pakai uang digital,Negatif,Tidak teridentifikasi
R00514,wMPGW76Iy9A,2022-12-08 10:25:10,@Citcatcutes,Tetep kalah ama BIDR punya binance Awokwokwok,Tetep kalah ama BIDR punya binance Awokwokwok,Netral,Tidak teridentifikasi
R02722,ebkamQER1nM,2024-08-09 09:01:48,@Almussyawir,"Semakin menguntungkan negara memakai uang rakyat tanpa bunga, bisa digunakan untuk apapun, tidak ada lagi uang di tangan masyarakat, kita hanya melihat angka2, pada akhirnya masyarakat akan menyimpan dalam bentu emas","Semakin menguntungkan negara memakai uang rakyat tanpa bunga, bisa digunakan untuk apapun, tidak ada lagi uang di tangan masyarakat, kita hanya melihat angka2, pada akhirnya masyarakat akan menyimpan dalam bentu emas",Netral,Tidak teridentifikasi
R03550,PMuEX5Qbmzo,2024-09-28 12:25:18,@MeGonnabe,"dan kl cbdc di terapkan tujuan akhirnya udh jelas lu gk nurut pemerintah dlm tnda kutip "" lu tau yg dibalik layar pemerintah, uang lu 1x pejet lgs ludes macem kena delete","dan kl cbdc di terapkan tujuan akhirnya udh jelas lu gk nurut pemerintah dlm tnda kutip lu tau yg dibalik layar pemerintah, uang lu 1x pejet lgs ludes macem kena delete",Netral,Tidak teridentifikasi
R00136,wMPGW76Iy9A,2022-12-05 08:43:06,@pran20000,"Ada 1 kekurangan, atau yang perlu dilengkapi yaitu basis data barang/produk, atau blockchain produk. Artinya setiap barang/produk harus punya history. Ini akan melengkapi dan menyempurnakan rupiah digital. Pemerintah nggak usah pusing cari duit. Dan kalau perlu PPH dihapus cukup pajak di barang /jasa.","Ada 1 kekurangan, atau yang perlu dilengkapi yaitu basis data barang produk, atau blockchain produk. Artinya setiap barang produk harus punya history. Ini akan melengkapi dan menyempurnakan rupiah digital. Pemerintah nggak usah pusing cari duit. Dan kalau perlu PPH dihapus cukup pajak di barang jasa.",Positif,Tidak teridentifikasi
